Datetime,PM2_5_ugm3,PM10_ugm3,NO2_ugm3,CO_ugm3,O3_ugm3,SO2_ugm3,Temp_2m_C,Humidity_Percent,Wind_Speed_10m_kmh
2022-08-17 02:00:00,15.4,36.3,18.7,235.0,33.0,28.0,25.8,86.0,18.525
2022-08-17 03:00:00,15.7,34.8,17.2,227.0,31.0,28.3,25.6,87.0,18.4625
2022-08-17 04:00:00,16.4,34.3,17.0,231.0,29.0,28.7,25.4,88.0,18.4
2022-08-17 05:00:00,18.2,35.9,17.9,243.0,28.0,30.4,25.2,89.0,16.4
2022-08-17 06:00:00,18.6,36.2,18.8,265.0,27.0,31.1,25.6,88.0,16.8
2022-08-17 07:00:00,19.0,36.9,20.0,297.0,27.0,32.2,26.5,84.0,17.02857142857143
2022-08-17 08:00:00,16.5,34.5,21.1,326.0,30.0,33.0,27.5,79.0,17.257142857142856
2022-08-17 09:00:00,16.5,37.4,21.0,325.0,38.0,32.7,28.6,74.0,17.485714285714284
2022-08-17 10:00:00,18.7,43.4,20.4,313.0,49.0,31.8,29.8,69.0,17.714285714285715
2022-08-17 11:00:00,21.7,48.0,19.8,302.0,65.0,31.2,30.7,66.0,17.942857142857143
2022-08-17 12:00:00,25.3,52.5,19.5,305.0,81.0,32.0,30.9,66.0,18.17142857142857
2022-08-17 13:00:00,29.0,58.0,19.3,313.0,98.0,33.2,31.6,65.0,18.4
2022-08-17 14:00:00,28.9,57.4,21.0,326.0,112.0,34.9,31.9,65.0,18.8
2022-08-17 15:00:00,27.5,54.6,23.4,294.0,111.0,35.5,31.9,64.0,18.0
2022-08-17 16:00:00,25.7,50.8,26.9,252.0,104.0,36.0,31.5,65.0,17.6
2022-08-17 17:00:00,24.9,50.1,37.3,365.0,82.0,37.4,31.0,65.0,12.1
2022-08-17 18:00:00,28.9,53.4,51.0,658.0,61.0,42.0,29.8,73.0,9.4
2022-08-17 19:00:00,35.7,61.2,70.2,1076.0,31.0,48.5,28.5,79.0,8.6
2022-08-17 20:00:00,43.8,71.9,88.7,1553.0,0.0,56.0,27.9,82.0,7.6
2022-08-17 21:00:00,48.7,78.0,89.8,1763.0,-6.0,59.0,27.4,84.0,7.1
2022-08-17 22:00:00,51.5,81.0,84.5,1906.0,-4.0,60.7,27.0,87.0,5.4
2022-08-17 23:00:00,53.2,82.4,77.1,1977.0,0.0,62.2,26.6,88.0,5.3
2022-08-18 00:00:00,53.6,82.0,74.3,1906.0,0.0,62.8,26.2,90.0,5.5
2022-08-18 01:00:00,55.2,83.6,71.9,1750.0,0.0,63.0,25.9,92.0,5.3
2022-08-18 02:00:00,55.8,83.6,69.3,1546.0,0.0,62.7,25.8,92.0,5.1
2022-08-18 03:00:00,55.1,81.7,68.7,1456.0,-1.0,62.4,25.6,92.0,5.7
2022-08-18 04:00:00,55.2,81.0,68.6,1382.0,-3.0,61.8,25.5,92.0,6.1
2022-08-18 05:00:00,55.4,81.0,69.2,1230.0,0.0,56.9,25.6,92.0,6.1
2022-08-18 06:00:00,55.1,79.9,63.8,1085.0,9.0,55.0,26.2,89.0,4.7
2022-08-18 07:00:00,43.2,62.9,55.9,878.0,22.0,52.2,27.3,85.0,8.7
2022-08-18 08:00:00,30.0,44.7,44.8,633.0,42.0,47.2,28.4,79.0,11.0
2022-08-18 09:00:00,26.4,41.0,36.2,519.0,58.0,41.5,29.5,73.0,11.3
2022-08-18 10:00:00,26.1,41.4,27.0,433.0,77.0,34.8,30.5,68.0,10.6
2022-08-18 11:00:00,26.2,42.0,18.0,353.0,98.0,27.7,31.6,64.0,10.3
2022-08-18 12:00:00,27.3,44.0,14.6,317.0,112.0,25.1,32.6,59.0,9.3
2022-08-18 13:00:00,27.4,44.4,13.4,302.0,124.0,24.0,33.2,56.0,9.8
2022-08-18 14:00:00,27.5,44.7,15.4,301.0,131.0,23.7,33.5,56.0,11.9
2022-08-18 15:00:00,26.8,44.0,19.6,270.0,126.0,23.9,33.4,55.0,14.0
2022-08-18 16:00:00,26.1,43.2,26.1,240.0,115.0,24.7,33.1,57.0,13.7
2022-08-18 17:00:00,27.0,44.6,35.8,356.0,95.0,25.5,32.4,59.0,10.0
2022-08-18 18:00:00,35.2,55.1,50.0,909.0,70.0,32.4,31.0,69.0,9.2
2022-08-18 19:00:00,52.3,79.6,70.0,1690.0,36.0,42.1,29.7,72.0,11.8
2022-08-18 20:00:00,62.4,94.1,88.8,2377.0,0.0,49.6,29.1,73.0,12.6
2022-08-18 21:00:00,55.6,84.3,89.3,2288.0,-7.0,46.0,28.7,75.0,12.2
2022-08-18 22:00:00,47.1,72.4,83.2,1897.0,-4.0,37.8,28.2,78.0,10.1
2022-08-18 23:00:00,40.7,63.3,72.2,1365.0,3.0,28.0,27.9,79.0,9.7
2022-08-19 00:00:00,36.0,56.5,63.8,1104.0,7.0,24.8,27.8,78.0,11.1
2022-08-19 01:00:00,33.2,52.3,53.8,863.0,13.0,22.8,27.5,79.0,11.5
2022-08-19 02:00:00,30.4,48.3,41.5,603.0,20.0,20.7,27.2,80.0,12.0
2022-08-19 03:00:00,27.6,44.6,33.9,468.0,24.0,18.8,26.8,82.0,11.6
2022-08-19 04:00:00,24.2,40.0,27.0,376.0,27.0,17.0,26.6,83.0,12.6
2022-08-19 05:00:00,24.3,39.5,28.0,363.0,24.0,18.1,26.5,85.0,12.2
2022-08-19 06:00:00,22.6,36.9,26.5,364.0,28.0,18.7,26.8,85.0,12.2
2022-08-19 07:00:00,16.3,29.2,24.4,364.0,34.0,19.5,27.7,83.0,15.1
2022-08-19 08:00:00,13.9,27.4,21.4,356.0,45.0,20.1,28.8,78.0,17.3
2022-08-19 09:00:00,13.3,27.8,19.1,337.0,58.0,20.1,29.9,73.0,18.4
2022-08-19 10:00:00,15.5,32.1,16.8,310.0,75.0,19.8,31.1,67.0,16.8
2022-08-19 11:00:00,18.6,37.1,14.2,277.0,92.0,18.9,32.2,63.0,15.7
2022-08-19 12:00:00,20.8,41.8,12.6,253.0,99.0,17.6,33.0,60.0,16.1
2022-08-19 13:00:00,19.7,41.6,11.1,229.0,103.0,15.9,33.8,57.0,17.1
2022-08-19 14:00:00,19.2,44.0,12.5,222.0,102.0,14.5,34.1,55.0,17.0
2022-08-19 15:00:00,19.3,46.2,17.7,230.0,93.0,14.6,34.1,54.0,17.3
2022-08-19 16:00:00,18.6,46.9,25.4,251.0,80.0,15.3,34.0,54.0,18.4
2022-08-19 17:00:00,19.8,45.9,33.5,323.0,77.0,18.7,32.4,61.0,14.3
2022-08-19 18:00:00,23.8,50.9,39.0,492.0,65.0,21.0,31.0,70.0,9.7
2022-08-19 19:00:00,28.2,56.1,46.9,732.0,48.0,24.4,29.9,81.0,4.1
2022-08-19 20:00:00,30.3,58.6,55.0,986.0,29.0,28.0,29.7,84.0,2.6
2022-08-19 21:00:00,32.1,60.8,57.1,1070.0,21.0,29.5,29.5,82.0,4.1
2022-08-19 22:00:00,34.2,63.6,57.2,1100.0,16.0,30.4,29.1,79.0,6.9
2022-08-19 23:00:00,35.3,64.5,55.5,1057.0,12.0,30.4,28.6,79.0,8.9
2022-08-20 00:00:00,33.1,60.3,52.5,918.0,11.0,28.2,28.1,78.0,9.8
2022-08-20 01:00:00,31.2,56.0,48.0,713.0,13.0,25.0,28.0,79.0,10.2
2022-08-20 02:00:00,31.8,56.0,44.7,531.0,14.0,23.2,27.6,80.0,11.3
2022-08-20 03:00:00,39.1,67.5,46.6,564.0,12.0,26.5,27.2,84.0,6.0
2022-08-20 04:00:00,39.6,65.0,50.7,679.0,9.0,32.0,27.4,82.0,1.6
2022-08-20 05:00:00,28.4,49.2,30.9,375.0,23.0,20.1,24.8,92.0,9.2
2022-08-20 06:00:00,28.5,48.4,31.1,400.0,25.0,21.0,25.1,90.0,8.1
2022-08-20 07:00:00,27.0,48.0,31.4,436.0,29.0,22.2,25.6,89.0,5.4
2022-08-20 08:00:00,25.8,48.0,30.5,454.0,38.0,23.6,26.8,86.0,4.0
2022-08-20 09:00:00,25.1,49.6,27.5,418.0,49.0,24.2,28.2,81.0,3.3
2022-08-20 10:00:00,25.5,52.0,23.5,358.0,64.0,24.6,29.3,75.0,1.8
2022-08-20 11:00:00,27.0,54.9,19.7,294.0,82.0,25.4,30.1,72.0,2.5
2022-08-20 12:00:00,29.3,59.0,18.9,278.0,94.0,26.2,30.4,71.0,3.6
2022-08-20 13:00:00,31.4,62.2,19.1,277.0,106.0,27.3,30.0,73.0,5.8
2022-08-20 14:00:00,33.1,64.5,22.6,297.0,114.0,28.8,29.3,75.0,6.6
2022-08-20 15:00:00,33.1,64.0,27.9,258.0,111.0,28.7,29.1,77.0,8.2
2022-08-20 16:00:00,32.9,64.3,35.2,212.0,102.0,28.4,28.8,79.0,6.2
2022-08-20 17:00:00,38.8,69.6,40.2,384.0,112.0,32.5,28.7,78.0,12.3
2022-08-20 18:00:00,41.6,72.9,49.9,534.0,94.0,34.0,28.1,80.0,7.9
2022-08-20 19:00:00,46.9,75.7,63.7,748.0,69.0,36.0,27.4,85.0,6.3
2022-08-20 20:00:00,45.8,71.2,77.1,975.0,40.0,38.2,27.0,88.0,5.4
2022-08-20 21:00:00,45.8,69.8,78.2,1039.0,30.0,38.8,26.8,89.0,4.8
2022-08-20 22:00:00,46.9,70.3,74.9,1053.0,24.0,38.8,26.6,90.0,4.2
2022-08-20 23:00:00,47.7,71.7,69.4,1038.0,20.0,39.4,26.5,90.0,6.9
2022-08-21 00:00:00,47.1,72.4,65.9,1010.0,19.0,41.0,26.3,91.0,7.6
2022-08-21 01:00:00,48.9,75.2,61.8,963.0,20.0,43.0,26.1,92.0,7.2
2022-08-21 02:00:00,52.0,79.6,57.6,901.0,21.0,45.2,25.9,92.0,7.5
2022-08-21 03:00:00,54.7,84.1,56.6,868.0,19.0,45.9,25.8,92.0,7.8
2022-08-21 04:00:00,55.3,85.4,56.7,839.0,17.0,46.2,25.6,93.0,7.6
2022-08-21 05:00:00,51.7,79.6,51.6,671.0,16.0,40.9,25.9,94.0,3.9
2022-08-21 06:00:00,53.9,82.9,50.8,669.0,22.0,40.4,26.8,90.0,7.1
2022-08-21 07:00:00,49.9,80.6,49.4,664.0,30.0,39.7,28.1,85.0,5.9
2022-08-21 08:00:00,44.8,77.8,44.8,622.0,47.0,37.6,29.9,75.0,9.7
2022-08-21 09:00:00,38.4,73.1,37.0,534.0,66.0,34.5,31.4,67.0,9.5
2022-08-21 10:00:00,33.6,65.4,26.7,415.0,89.0,30.5,32.5,62.0,9.5
2022-08-21 11:00:00,34.1,64.0,16.2,295.0,117.0,26.6,33.2,59.0,7.0
2022-08-21 12:00:00,34.7,62.9,12.9,269.0,135.0,25.9,33.6,58.0,4.4
2022-08-21 13:00:00,35.0,62.6,12.1,274.0,150.0,26.3,33.5,58.0,2.7
2022-08-21 14:00:00,35.7,63.1,15.2,297.0,160.0,27.4,33.4,59.0,2.3
2022-08-21 15:00:00,36.1,63.6,20.2,257.0,155.0,27.1,33.2,59.0,3.3
2022-08-21 16:00:00,36.8,65.0,27.9,208.0,143.0,26.9,32.8,60.0,9.9
2022-08-21 17:00:00,38.3,65.9,46.5,383.0,98.0,24.2,30.8,70.0,5.8
2022-08-21 18:00:00,36.8,62.6,62.1,527.0,77.0,27.0,30.7,70.0,3.9
2022-08-21 19:00:00,39.9,64.7,84.1,734.0,46.0,30.9,29.9,78.0,6.2
2022-08-21 20:00:00,44.2,68.5,103.9,1001.0,15.0,34.3,29.3,80.0,8.4
2022-08-21 21:00:00,45.9,69.6,103.2,1195.0,9.0,34.3,28.8,81.0,9.5
2022-08-21 22:00:00,45.9,69.4,94.6,1387.0,10.0,32.9,28.4,82.0,9.0
2022-08-21 23:00:00,49.0,74.5,80.4,1486.0,15.0,29.9,28.2,83.0,9.2
2022-08-22 00:00:00,48.2,73.8,69.9,1338.0,18.0,26.3,27.9,84.0,10.1
2022-08-22 01:00:00,47.5,73.1,58.0,1065.0,23.0,21.8,27.7,85.0,8.9
2022-08-22 02:00:00,41.7,66.4,45.2,745.0,27.0,17.3,27.4,87.0,8.7
2022-08-22 03:00:00,41.6,65.9,40.0,628.0,27.0,16.4,27.1,88.0,8.9
2022-08-22 04:00:00,42.1,66.6,37.2,558.0,25.0,16.7,26.8,90.0,5.8
2022-08-22 05:00:00,39.6,62.4,44.0,456.0,23.0,19.2,26.1,91.0,4.8
2022-08-22 06:00:00,40.7,65.2,43.8,493.0,26.0,24.7,25.9,90.0,3.6
2022-08-22 07:00:00,43.1,70.1,43.5,546.0,31.0,32.5,26.7,86.0,6.5
2022-08-22 08:00:00,45.4,75.0,41.5,591.0,47.0,42.5,26.8,88.0,2.3
2022-08-22 09:00:00,46.0,76.1,38.0,583.0,72.0,49.2,27.7,85.0,1.8
2022-08-22 10:00:00,49.5,80.3,33.4,554.0,105.0,55.5,29.2,80.0,1.8
2022-08-22 11:00:00,49.1,78.0,27.4,512.0,145.0,59.8,31.0,72.0,5.7
2022-08-22 12:00:00,46.9,73.1,22.3,484.0,170.0,57.5,31.9,64.0,10.0
2022-08-22 13:00:00,45.9,69.6,17.0,454.0,192.0,51.8,32.5,62.0,13.8
2022-08-22 14:00:00,42.0,62.9,15.1,428.0,203.0,44.2,32.8,63.0,13.5
2022-08-22 15:00:00,38.6,57.4,20.7,416.0,187.0,39.4,33.1,61.0,13.7
2022-08-22 16:00:00,38.0,56.1,30.2,412.0,157.0,34.7,33.1,61.0,15.7
2022-08-22 17:00:00,34.1,51.1,43.5,462.0,95.0,27.7,31.5,63.0,12.8
2022-08-22 18:00:00,34.2,51.1,47.2,528.0,83.0,28.2,31.2,68.0,10.5
2022-08-22 19:00:00,35.6,52.6,52.3,622.0,66.0,29.0,30.2,72.0,10.8
2022-08-22 20:00:00,34.7,51.2,56.7,712.0,48.0,29.5,29.7,74.0,11.8
2022-08-22 21:00:00,35.7,52.7,56.5,723.0,44.0,29.3,29.1,77.0,11.2
2022-08-22 22:00:00,36.9,54.5,54.4,706.0,43.0,28.8,28.6,81.0,11.2
2022-08-22 23:00:00,37.5,55.1,49.0,652.0,45.0,28.0,27.4,86.0,10.2
2022-08-23 00:00:00,36.3,53.6,42.0,580.0,46.0,27.6,27.3,81.0,13.3
2022-08-23 01:00:00,33.6,50.5,33.0,485.0,48.0,27.3,27.8,81.0,17.8
2022-08-23 02:00:00,29.8,46.0,22.8,381.0,52.0,27.1,27.4,83.0,17.8
2022-08-23 03:00:00,27.4,43.2,17.4,341.0,58.0,27.4,26.6,86.0,16.3
2022-08-23 04:00:00,26.5,42.4,13.2,319.0,66.0,27.8,26.5,88.0,17.4
2022-08-23 05:00:00,27.2,43.4,11.6,321.0,73.0,28.6,26.2,88.0,18.3
2022-08-23 06:00:00,28.2,45.1,15.8,351.0,70.0,30.2,26.8,86.0,18.35384615384616
2022-08-23 07:00:00,29.0,46.6,21.5,393.0,65.0,32.3,27.8,81.0,18.407692307692308
2022-08-23 08:00:00,29.4,49.9,26.0,423.0,66.0,33.6,29.1,75.0,18.461538461538463
2022-08-23 15:00:00,24.1,58.9,17.3,264.0,114.0,19.5,33.3,52.0,18.838461538461537
2022-08-23 16:00:00,22.9,58.1,25.0,285.0,98.0,20.9,32.6,54.0,18.892307692307693
2022-08-23 17:00:00,19.8,49.7,31.8,323.0,80.0,24.2,31.6,58.0,18.946153846153845
2022-08-23 18:00:00,21.8,49.6,41.1,407.0,66.0,27.2,30.6,62.0,19.0
2022-08-23 19:00:00,22.8,48.4,54.3,527.0,46.0,31.4,29.7,66.0,15.3
2022-08-23 20:00:00,22.9,47.1,66.5,638.0,25.0,35.6,29.0,70.0,13.5
2022-08-23 21:00:00,22.5,46.0,66.9,642.0,21.0,36.5,28.5,73.0,13.6
2022-08-23 22:00:00,22.1,45.1,62.9,605.0,23.0,36.3,28.2,74.0,14.3
2022-08-23 23:00:00,21.3,43.5,54.9,539.0,27.0,35.4,27.8,76.0,14.6
2022-08-24 00:00:00,20.1,41.1,47.0,482.0,31.0,34.3,27.4,78.0,15.0
2022-08-24 01:00:00,19.8,39.6,37.4,413.0,36.0,32.8,27.0,80.0,14.3
2022-08-24 02:00:00,20.2,39.0,27.4,345.0,40.0,31.5,26.6,83.0,11.5
2022-08-24 03:00:00,20.9,38.9,24.2,328.0,38.0,31.2,26.3,85.0,11.8
2022-08-24 04:00:00,21.8,39.3,23.5,330.0,34.0,31.4,26.0,86.0,12.5
2022-08-24 05:00:00,22.4,39.0,23.2,344.0,32.0,32.8,25.9,87.0,11.1
2022-08-24 06:00:00,23.9,40.6,27.4,391.0,29.0,35.7,26.1,86.0,10.0
2022-08-24 07:00:00,26.6,43.9,33.3,458.0,26.0,39.8,27.1,80.0,13.2
2022-08-24 08:00:00,26.1,43.2,37.8,510.0,28.0,43.8,28.3,74.0,14.2
2022-08-24 09:00:00,24.4,42.0,35.5,488.0,40.0,44.3,29.7,67.0,14.6
2022-08-24 10:00:00,26.4,46.0,30.4,434.0,57.0,43.6,31.0,60.0,18.9
2022-08-24 11:00:00,31.3,54.2,23.9,368.0,81.0,41.5,31.3,60.0,19.3
2022-08-24 12:00:00,31.8,55.8,20.0,338.0,102.0,38.3,31.9,60.0,17.4
2022-08-24 13:00:00,31.4,55.4,16.5,314.0,124.0,34.2,32.7,58.0,15.1
2022-08-24 14:00:00,30.6,54.2,16.4,303.0,140.0,30.7,31.5,60.0,16.1
2022-08-24 15:00:00,30.4,53.8,21.1,293.0,136.0,31.0,30.7,67.0,11.5
2022-08-24 16:00:00,30.2,53.2,29.0,291.0,122.0,32.8,31.2,64.0,10.6
2022-08-24 17:00:00,31.1,54.4,41.1,381.0,95.0,35.8,28.6,78.0,9.1
2022-08-24 18:00:00,39.9,64.3,50.6,680.0,77.0,38.1,28.5,79.0,12.6
2022-08-24 19:00:00,48.2,74.0,64.1,1104.0,51.0,41.4,27.8,83.0,12.4
2022-08-24 20:00:00,49.7,75.0,78.4,1507.0,23.0,45.1,27.3,85.0,11.0
2022-08-24 21:00:00,45.5,68.2,82.3,1527.0,14.0,46.5,27.2,87.0,11.3
2022-08-24 22:00:00,42.5,63.1,82.9,1407.0,11.0,47.3,26.9,88.0,10.5
2022-08-24 23:00:00,42.6,62.6,82.2,1226.0,9.0,47.9,26.6,89.0,9.2
2022-08-25 00:00:00,43.3,63.3,81.5,1131.0,7.0,47.8,26.2,91.0,6.3
2022-08-25 01:00:00,43.8,64.0,80.0,1032.0,6.0,47.2,26.0,92.0,5.1
2022-08-25 02:00:00,44.4,65.0,76.8,930.0,6.0,46.9,25.7,93.0,5.7
2022-08-25 03:00:00,45.5,66.8,73.2,892.0,5.0,46.8,25.5,94.0,6.2
2022-08-25 04:00:00,47.6,69.8,68.7,876.0,5.0,47.0,25.3,95.0,5.6
2022-08-25 05:00:00,59.5,87.3,58.5,945.0,15.0,58.2,25.4,95.0,4.1
2022-08-25 06:00:00,61.9,90.8,58.6,932.0,25.0,62.1,25.8,92.0,3.1
2022-08-25 07:00:00,58.6,86.8,58.6,911.0,39.0,67.5,26.6,87.0,2.6
2022-08-25 08:00:00,54.2,82.4,55.2,846.0,63.0,70.9,28.1,79.0,3.9
2022-08-25 09:00:00,47.7,75.0,47.2,740.0,84.0,66.9,29.7,68.0,5.2
2022-08-25 10:00:00,43.1,68.9,36.5,602.0,108.0,59.7,31.1,61.0,5.1
2022-08-25 11:00:00,41.2,65.9,25.0,463.0,139.0,51.5,32.2,57.0,5.8
2022-08-25 12:00:00,40.9,64.7,20.8,432.0,162.0,49.2,33.0,54.0,7.4
2022-08-25 13:00:00,40.7,63.8,18.9,438.0,185.0,48.5,33.6,52.0,7.2
2022-08-25 14:00:00,41.7,65.0,20.5,461.0,203.0,48.3,33.9,49.0,6.5
2022-08-25 15:00:00,42.3,65.7,24.0,419.0,205.0,47.4,34.0,49.0,6.2
2022-08-25 16:00:00,43.1,67.1,29.9,367.0,198.0,46.7,34.1,48.0,7.0
2022-08-25 17:00:00,42.7,66.6,44.2,504.0,155.0,44.5,32.6,53.0,4.4
2022-08-25 18:00:00,58.8,88.9,63.8,1070.0,121.0,51.2,32.2,55.0,5.2
2022-08-25 19:00:00,74.7,112.5,91.8,1877.0,72.0,60.8,30.8,67.0,4.3
2022-08-25 20:00:00,90.1,135.0,118.2,1898.5,20.0,72.8,29.9,74.0,5.2
2022-08-25 21:00:00,102.4,153.2,119.4,1920.0,6.0,73.08,29.4,78.0,4.0
2022-08-25 22:00:00,106.9,159.7,111.3,1941.5,3.0,73.36,29.1,78.0,5.5
2022-08-26 00:00:00,114.1,170.4,92.7,1984.5,1.0,73.92,27.9,77.0,7.8
2022-08-26 01:00:00,104.3,156.0,86.0,2006.0,1.0,74.2,27.5,76.0,8.6
2022-08-26 02:00:00,94.8,142.5,77.3,2027.5,1.0,59.0,27.4,76.0,9.7
2022-08-26 03:00:00,87.5,132.2,70.7,2049.0,1.0,50.3,27.2,76.0,11.6
2022-08-26 04:00:00,80.1,122.5,64.2,1672.0,2.0,42.2,27.0,78.0,11.6
2022-08-26 05:00:00,64.7,99.4,64.8,813.0,5.0,46.0,26.6,81.0,8.6
2022-08-26 06:00:00,57.2,89.4,57.3,710.0,13.0,42.0,27.2,80.0,9.0
2022-08-26 07:00:00,52.4,84.1,46.7,563.0,25.0,36.5,28.3,75.0,13.3
2022-08-26 08:00:00,43.5,75.0,33.9,402.0,45.0,31.6,29.7,69.0,15.6
2022-08-26 09:00:00,39.0,70.3,26.8,343.0,65.0,31.2,31.2,62.0,13.2
2022-08-26 10:00:00,35.5,67.1,20.8,314.0,89.0,32.8,32.3,56.0,10.7
2022-08-26 11:00:00,34.2,65.0,17.0,308.0,116.0,38.8,33.4,53.0,7.8
2022-08-26 12:00:00,36.4,67.5,19.7,337.0,129.0,49.5,34.0,51.0,8.5
2022-08-26 13:00:00,38.3,69.4,25.6,389.0,137.0,63.6,34.7,50.0,10.0
2022-08-26 14:00:00,39.3,71.5,32.2,439.0,141.0,75.3,35.3,47.0,11.8
2022-08-26 15:00:00,37.3,68.7,32.3,427.0,137.0,72.1,35.2,46.0,11.9
2022-08-26 16:00:00,34.5,66.1,30.6,395.0,127.0,62.8,33.2,52.0,17.7
2022-08-26 17:00:00,30.7,65.7,25.7,317.0,100.0,42.2,32.3,58.0,3.2
2022-08-26 18:00:00,33.9,67.8,33.4,360.0,85.0,41.5,32.3,57.0,11.7
2022-08-26 19:00:00,37.8,71.0,44.3,422.0,63.0,40.5,31.2,61.0,11.3
2022-08-26 20:00:00,41.2,75.4,55.7,493.0,39.0,39.6,30.7,63.0,12.0
2022-08-26 21:00:00,42.8,77.8,58.9,529.0,30.0,40.0,30.0,65.0,11.4
2022-08-26 22:00:00,46.1,81.3,59.5,557.0,26.0,40.8,29.5,68.0,10.2
2022-08-26 23:00:00,46.0,80.3,57.1,565.0,23.0,40.6,29.1,70.0,10.1
2022-08-27 00:00:00,43.1,75.4,52.3,536.0,23.0,38.5,28.7,71.0,10.4
2022-08-27 01:00:00,40.0,70.8,45.4,485.0,24.0,35.3,28.4,71.0,12.3
2022-08-27 02:00:00,36.3,66.1,35.8,411.0,28.0,30.6,28.3,71.0,12.7
2022-08-27 03:00:00,32.7,62.2,28.9,353.0,32.0,26.6,28.1,71.0,13.7
2022-08-27 04:00:00,30.0,60.8,21.9,292.0,38.0,22.3,27.8,71.0,15.2
2022-08-27 05:00:00,36.2,64.5,27.8,329.0,32.0,30.5,27.6,73.0,13.1
2022-08-27 06:00:00,34.1,64.5,24.6,315.0,36.0,28.5,27.9,72.0,14.3
2022-08-27 07:00:00,33.9,65.7,20.1,295.0,42.0,25.6,28.8,69.0,16.9
2022-08-27 08:00:00,32.4,68.5,15.4,273.0,54.0,23.9,30.3,63.0,17.666666666666664
2022-08-27 09:00:00,31.7,69.2,13.4,263.0,70.0,25.0,31.9,57.0,18.433333333333334
2022-08-27 10:00:00,29.6,67.5,12.4,257.0,90.0,27.7,33.1,52.0,19.2
2022-08-27 11:00:00,29.6,66.6,13.1,263.0,110.0,33.9,34.3,48.0,18.7
2022-08-27 12:00:00,30.9,68.2,16.1,288.0,115.0,42.7,35.1,45.0,18.8
2022-08-27 13:00:00,30.3,67.3,20.7,326.0,115.0,53.8,35.6,43.0,18.15
2022-08-27 14:00:00,29.2,65.9,25.9,362.0,110.0,63.2,35.5,43.0,17.5
2022-08-27 15:00:00,27.6,64.0,26.8,354.0,104.0,61.0,35.6,42.0,16.85
2022-08-27 16:00:00,26.3,63.6,26.5,330.0,96.0,54.2,35.3,43.0,16.2
2022-08-27 17:00:00,28.7,67.1,30.2,346.0,79.0,49.2,31.5,61.0,15.55
2022-08-27 18:00:00,32.0,69.2,38.2,404.0,66.0,49.5,31.3,60.0,14.9
2022-08-27 19:00:00,38.2,74.5,49.5,487.0,47.0,49.8,30.9,62.0,14.4
2022-08-27 20:00:00,47.6,87.5,61.8,599.0,25.0,50.6,30.4,62.0,14.9
2022-08-27 21:00:00,58.7,103.8,65.8,686.0,16.0,52.1,29.7,64.0,13.7
2022-08-27 22:00:00,64.0,111.3,67.4,776.0,10.0,54.0,29.3,65.0,11.9
2022-08-27 23:00:00,60.8,106.9,66.8,833.0,5.0,53.8,29.0,67.0,10.8
2022-08-28 00:00:00,54.7,96.4,64.6,792.0,4.0,49.7,28.6,68.0,10.6
2022-08-28 01:00:00,48.7,86.4,60.5,703.0,4.0,43.4,28.3,67.0,11.7
2022-08-28 02:00:00,43.9,78.7,53.2,578.0,8.0,35.3,28.3,63.0,13.7
2022-08-28 03:00:00,39.2,71.9,45.3,498.0,13.0,30.6,28.3,60.0,15.5
2022-08-28 04:00:00,35.4,66.6,36.0,417.0,19.0,26.2,27.9,62.0,15.8
2022-08-28 05:00:00,26.7,60.3,14.8,251.0,46.0,16.0,27.6,66.0,16.2
2022-08-28 06:00:00,26.0,61.0,17.1,280.0,45.0,17.1,27.7,68.0,16.2
2022-08-28 07:00:00,27.0,61.2,20.5,322.0,43.0,18.5,28.7,65.0,16.9
2022-08-28 08:00:00,26.4,64.3,22.8,353.0,48.0,20.0,30.3,60.0,17.4
2022-08-28 09:00:00,27.2,65.9,20.8,336.0,61.0,20.0,31.9,55.0,17.9
2022-08-28 10:00:00,28.9,70.1,16.9,298.0,80.0,19.8,33.4,49.0,18.4
2022-08-28 11:00:00,30.2,72.9,12.8,257.0,102.0,19.1,34.4,47.0,18.9
2022-08-28 12:00:00,30.6,72.6,11.1,243.0,114.0,18.5,35.3,44.0,17.3
2022-08-28 13:00:00,31.1,71.7,10.4,237.0,124.0,17.8,36.1,41.0,17.3
2022-08-28 14:00:00,30.7,69.8,13.4,252.0,127.0,17.4,36.3,40.0,16.8
2022-08-28 15:00:00,28.4,65.7,20.6,260.0,116.0,17.4,36.3,39.0,17.4
2022-08-28 16:00:00,27.4,62.9,30.9,278.0,97.0,17.6,35.6,40.0,19.4
2022-08-28 17:00:00,28.9,60.8,45.3,416.0,66.0,19.5,33.9,45.0,14.8
2022-08-28 18:00:00,37.1,70.1,56.2,759.0,49.0,23.9,33.3,46.0,11.8
2022-08-28 19:00:00,48.7,85.7,71.6,1247.0,26.0,30.1,32.3,50.0,8.4
2022-08-28 20:00:00,53.9,92.7,85.9,1754.0,2.0,36.8,31.6,53.0,8.4
2022-08-28 21:00:00,56.9,97.1,85.7,1867.0,-2.0,37.5,30.8,55.0,13.5
2022-08-28 22:00:00,59.6,99.2,80.1,1853.0,0.0,36.5,29.9,58.0,12.0
2022-08-28 23:00:00,59.5,97.3,72.2,1815.0,4.0,38.9,29.2,61.0,9.4
2022-08-29 00:00:00,61.5,99.4,68.5,1815.0,5.0,46.0,28.7,63.0,7.6
2022-08-29 01:00:00,66.8,106.6,65.0,1808.0,5.0,56.2,28.6,62.0,8.0
